# Beta-delayed neutron emission probabilities dataset.
# Code: BeoH [3.5.0]
# Each row indicates data for an individual nucleus with proton number (Z), neutron number (N) and atomic mass (A).
# The middle columns give the j-neutron emission probabilities denoted by Pjn.
# The third to last column denotes the average neutron emission energy, <E_n>, in MeV.
# The second to last column denotes the neutron multiplicity after beta-decay, <n>.
# The last column denotes whether AME2012 masses (1) or FRDM2012 masses (0) were used.
#
#   Z   N  A  P0n  P1n  P2n  P3n  P4n  P5n  P6n  P7n  P8n  P9n  P10n <E_n> <n>  exp
# =================================================================================
 42  72 114 0.95 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.46 0.05   0
 42  73 115 0.92 0.08 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.42 0.08   0
 42  74 116 0.91 0.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.56 0.09   0
 42  75 117 0.80 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.40 0.20   0
 42  76 118 0.82 0.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.47 0.18   0
 42  77 119 0.71 0.28 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.45 0.30   0
 42  78 120 0.70 0.30 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.53 0.30   0
 42  79 121 0.36 0.61 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.51 0.67   0
 42  80 122 0.66 0.32 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.54 0.36   0
 42  81 123 0.50 0.47 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.54 0.53   0
 42  82 124 0.64 0.35 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.60 0.37   0
 42  83 125 0.16 0.74 0.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.69 0.94   0
 42  84 126 0.01 0.57 0.38 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.15 1.45   0
 42  85 127 0.02 0.02 0.74 0.20 0.02 0.00 0.00 0.00 0.00 0.00 0.00 1.27 2.18   0
 42  86 128 0.00 0.08 0.11 0.75 0.06 0.00 0.00 0.00 0.00 0.00 0.00 1.16 2.79   0
 42  87 129 0.01 0.01 0.13 0.17 0.64 0.04 0.00 0.00 0.00 0.00 0.00 1.17 3.54   0
 42  88 130 0.00 0.06 0.02 0.39 0.22 0.30 0.01 0.00 0.00 0.00 0.00 1.11 3.71   0
 42  89 131 0.01 0.01 0.08 0.03 0.45 0.19 0.23 0.00 0.00 0.00 0.00 1.14 4.39   0
 42  90 132 0.00 0.05 0.01 0.19 0.09 0.52 0.07 0.07 0.00 0.00 0.00 1.06 4.51   0
 42  91 133 0.01 0.00 0.06 0.01 0.43 0.10 0.33 0.03 0.03 0.00 0.00 1.04 4.80   0
 42  92 134 0.00 0.03 0.01 0.26 0.04 0.47 0.03 0.14 0.01 0.01 0.00 0.96 4.67   0
 42  93 135 0.00 0.00 0.08 0.02 0.35 0.05 0.38 0.03 0.08 0.01 0.00 0.97 5.09   0
 42  94 136 0.00 0.03 0.01 0.23 0.05 0.43 0.03 0.18 0.01 0.03 0.00 0.92 4.88   0
 42  95 137 0.00 0.00 0.05 0.01 0.28 0.04 0.42 0.01 0.15 0.01 0.03 0.95 5.63   0
 42  96 138 0.00 0.02 0.00 0.18 0.02 0.42 0.04 0.23 0.01 0.07 0.01 0.92 5.40   0
 42  97 139 0.00 0.00 0.03 0.01 0.25 0.03 0.39 0.03 0.20 0.00 0.06 0.95 5.99   0
 42  98 140 0.00 0.01 0.00 0.10 0.01 0.42 0.02 0.29 0.01 0.11 0.03 0.93 5.97   0
 42  99 141 0.00 0.00 0.03 0.00 0.13 0.01 0.41 0.02 0.27 0.01 0.12 0.97 6.68   0
 42 100 142 0.00 0.01 0.00 0.07 0.01 0.25 0.02 0.42 0.01 0.15 0.06 0.94 6.60   0
 42 101 143 0.00 0.00 0.01 0.00 0.07 0.01 0.26 0.01 0.42 0.01 0.21 0.99 7.53   0
 42 102 144 0.00 0.01 0.00 0.03 0.01 0.14 0.03 0.33 0.03 0.30 0.12 0.97 7.47   0
 43  55  98 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  56  99 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  57 100 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  58 101 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  59 102 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  60 103 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  61 104 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  62 105 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  63 106 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  64 107 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  65 108 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  66 109 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 43  67 110 0.99 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.18 0.01   1
 43  68 111 0.96 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.32 0.04   1
 43  69 112 0.92 0.08 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.32 0.08   1
 43  70 113 0.92 0.08 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.42 0.08   1
 43  71 114 0.91 0.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.41 0.09   0
 43  72 115 0.82 0.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.53 0.18   0
 43  73 116 0.82 0.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.57 0.18   0
 43  74 117 0.72 0.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.66 0.28   0
 43  75 118 0.71 0.29 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.67 0.29   0
 43  76 119 0.66 0.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.76 0.34   0
 43  77 120 0.65 0.34 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.73 0.36   0
 43  78 121 0.48 0.51 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.80 0.53   0
 43  79 122 0.53 0.43 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.82 0.51   0
 43  80 123 0.56 0.43 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.09 0.45   0
 43  81 124 0.53 0.41 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.53   0
 43  82 125 0.52 0.46 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.12 0.50   0
 43  83 126 0.29 0.55 0.16 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.04 0.87   0
 43  84 127 0.00 0.56 0.39 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.31 1.49   0
 43  85 128 0.01 0.03 0.67 0.27 0.02 0.00 0.00 0.00 0.00 0.00 0.00 1.32 2.26   0
 43  86 129 0.00 0.07 0.16 0.70 0.07 0.00 0.00 0.00 0.00 0.00 0.00 1.25 2.77   0
 43  87 130 0.01 0.01 0.17 0.20 0.57 0.04 0.00 0.00 0.00 0.00 0.00 1.24 3.43   0
 43  88 131 0.00 0.04 0.04 0.44 0.16 0.31 0.01 0.00 0.00 0.00 0.00 1.20 3.69   0
 43  89 132 0.00 0.01 0.07 0.05 0.51 0.15 0.21 0.00 0.00 0.00 0.00 1.20 4.35   0
 43  90 133 0.00 0.02 0.01 0.26 0.10 0.52 0.05 0.04 0.00 0.00 0.00 1.12 4.40   0
 43  91 134 0.00 0.00 0.05 0.03 0.46 0.07 0.35 0.02 0.02 0.00 0.00 1.10 4.78   0
 43  92 135 0.00 0.01 0.01 0.19 0.06 0.54 0.04 0.14 0.01 0.00 0.00 1.06 4.84   0
 43  93 136 0.00 0.00 0.05 0.03 0.35 0.06 0.42 0.02 0.07 0.00 0.00 1.05 5.11   0
 43  94 137 0.00 0.02 0.01 0.20 0.05 0.45 0.03 0.21 0.01 0.02 0.00 1.02 5.00   0
 43  95 138 0.00 0.00 0.03 0.01 0.28 0.05 0.44 0.02 0.15 0.01 0.01 1.04 5.63   0
 43  96 139 0.00 0.01 0.00 0.12 0.03 0.46 0.04 0.26 0.01 0.06 0.01 1.01 5.57   0
 43  97 140 0.00 0.00 0.02 0.01 0.24 0.05 0.43 0.03 0.17 0.01 0.04 1.01 5.92   0
 43  98 141 0.00 0.01 0.00 0.07 0.02 0.41 0.05 0.32 0.02 0.08 0.02 1.00 5.97   0
 43  99 142 0.00 0.00 0.02 0.01 0.12 0.02 0.46 0.03 0.26 0.01 0.07 1.02 6.49   0
 43 100 143 0.00 0.01 0.00 0.05 0.01 0.26 0.03 0.46 0.02 0.13 0.03 1.00 6.53   0
 43 101 144 0.00 0.00 0.01 0.00 0.07 0.02 0.31 0.03 0.42 0.01 0.13 1.03 7.22   0
 43 102 145 0.00 0.01 0.00 0.02 0.01 0.17 0.03 0.37 0.04 0.28 0.07 1.02 7.27   0
 43 103 146 0.00 0.00 0.01 0.00 0.04 0.01 0.21 0.03 0.38 0.03 0.29 1.05 7.91   0
 43 104 147 0.00 0.00 0.00 0.01 0.00 0.07 0.02 0.29 0.03 0.37 0.21 1.07 8.20   0
 44  59 103 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  61 105 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  62 106 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  63 107 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  64 108 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  65 109 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  66 110 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  67 111 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  68 112 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  69 113 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  70 114 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  71 115 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  72 116 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 44  73 117 0.99 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.31 0.01   1
 44  74 118 0.98 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.33 0.02   0
 44  75 119 0.96 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.37 0.04   0
 44  76 120 0.96 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.54 0.04   0
 44  77 121 0.91 0.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.46 0.09   0
 44  78 122 0.90 0.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.54 0.10   0
 44  79 123 0.85 0.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.54 0.15   0
 44  80 124 0.84 0.16 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.65 0.16   0
 44  81 125 0.82 0.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.58 0.18   0
 44  82 126 0.79 0.21 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.72 0.21   0
 44  83 127 0.48 0.47 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.76 0.57   0
 44  84 128 0.04 0.82 0.14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.33 1.10   0
 44  85 129 0.04 0.08 0.83 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.32 1.89   0
 44  86 130 0.02 0.17 0.36 0.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.13 2.24   0
 44  87 131 0.03 0.05 0.32 0.37 0.23 0.00 0.00 0.00 0.00 0.00 0.00 1.17 2.72   0
 44  88 132 0.01 0.12 0.13 0.62 0.09 0.03 0.00 0.00 0.00 0.00 0.00 1.12 2.75   0
 44  89 133 0.01 0.02 0.28 0.30 0.35 0.03 0.01 0.00 0.00 0.00 0.00 1.10 3.09   0
 44  90 134 0.00 0.07 0.15 0.62 0.09 0.07 0.00 0.00 0.00 0.00 0.00 1.02 2.94   0
 44  91 135 0.02 0.00 0.19 0.21 0.49 0.05 0.04 0.00 0.00 0.00 0.00 1.03 3.46   0
 44  92 136 0.00 0.08 0.03 0.65 0.12 0.11 0.01 0.00 0.00 0.00 0.00 0.95 3.18   0
 44  93 137 0.01 0.01 0.31 0.04 0.52 0.05 0.06 0.00 0.00 0.00 0.00 0.93 3.44   0
 44  94 138 0.01 0.09 0.02 0.62 0.04 0.19 0.02 0.01 0.00 0.00 0.00 0.89 3.29   0
 44  95 139 0.01 0.02 0.25 0.05 0.53 0.01 0.11 0.01 0.01 0.00 0.00 0.91 3.65   0
 44  96 140 0.00 0.07 0.11 0.50 0.04 0.24 0.00 0.04 0.00 0.00 0.00 0.89 3.43   0
 44  97 141 0.00 0.00 0.16 0.17 0.48 0.01 0.16 0.00 0.02 0.00 0.00 0.92 3.92   0
 44  98 142 0.00 0.04 0.01 0.44 0.20 0.25 0.00 0.06 0.00 0.00 0.00 0.90 3.85   0
 44  99 143 0.00 0.00 0.10 0.01 0.50 0.16 0.19 0.00 0.04 0.00 0.00 0.93 4.49   0
 44 100 144 0.00 0.03 0.01 0.29 0.03 0.50 0.06 0.07 0.00 0.01 0.00 0.89 4.48   0
 44 101 145 0.00 0.00 0.05 0.01 0.35 0.03 0.44 0.05 0.06 0.00 0.01 0.93 5.25   0
 44 102 146 0.00 0.02 0.01 0.18 0.01 0.50 0.02 0.22 0.02 0.02 0.00 0.91 5.12   0
 44 103 147 0.00 0.00 0.03 0.00 0.23 0.02 0.47 0.02 0.19 0.02 0.02 0.95 5.94   0
 44 104 148 0.00 0.02 0.00 0.09 0.01 0.37 0.03 0.35 0.01 0.10 0.02 0.94 5.99   0
 44 105 149 0.00 0.00 0.01 0.00 0.10 0.01 0.39 0.03 0.34 0.01 0.11 0.99 6.93   0
 44 106 150 0.00 0.01 0.00 0.03 0.01 0.18 0.02 0.43 0.01 0.24 0.07 0.99 7.11   0
 45  59 104 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  60 105 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  61 106 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  62 107 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  63 108 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  64 109 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  65 110 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  66 111 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  67 112 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  68 113 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  69 114 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  70 115 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  71 116 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 45  72 117 0.99 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.34 0.01   1
 45  73 118 0.98 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.40 0.02   1
 45  74 119 0.94 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.56 0.06   1
 45  75 120 0.95 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.52 0.05   0
 45  76 121 0.90 0.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.59 0.10   0
 45  77 122 0.90 0.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.60 0.10   0
 45  78 123 0.30 0.70 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.81 0.70   0
 45  79 124 0.81 0.19 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.85 0.19   0
 45  80 125 0.78 0.22 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.22   0
 45  81 126 0.76 0.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.84 0.24   0
 45  82 127 0.74 0.26 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.20 0.26   0
 45  83 128 0.47 0.47 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.59   0
 45  84 129 0.02 0.80 0.18 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.42 1.16   0
 45  85 130 0.02 0.10 0.82 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.36 1.92   0
 45  86 131 0.01 0.20 0.47 0.32 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.24 2.10   0
 45  87 132 0.01 0.04 0.52 0.26 0.17 0.00 0.00 0.00 0.00 0.00 0.00 1.29 2.54   0
 45  88 133 0.01 0.09 0.22 0.55 0.10 0.03 0.00 0.00 0.00 0.00 0.00 1.20 2.73   0
 45  89 134 0.01 0.02 0.26 0.31 0.36 0.03 0.01 0.00 0.00 0.00 0.00 1.19 3.12   0
 45  90 135 0.00 0.04 0.10 0.64 0.14 0.08 0.00 0.00 0.00 0.00 0.00 1.16 3.12   0
 45  91 136 0.01 0.01 0.13 0.21 0.54 0.06 0.04 0.00 0.00 0.00 0.00 1.14 3.60   0
 45  92 137 0.00 0.04 0.02 0.52 0.20 0.20 0.01 0.01 0.00 0.00 0.00 1.11 3.57   0
 45  93 138 0.00 0.01 0.21 0.07 0.58 0.07 0.06 0.00 0.00 0.00 0.00 1.05 3.67   0
 45  94 139 0.00 0.03 0.02 0.50 0.08 0.33 0.02 0.02 0.00 0.00 0.00 1.02 3.80   0
 45  95 140 0.00 0.00 0.11 0.06 0.64 0.03 0.15 0.01 0.00 0.00 0.00 1.00 4.08   0
 45  96 141 0.00 0.03 0.02 0.46 0.06 0.38 0.01 0.04 0.00 0.00 0.00 0.97 3.93   0
 45  97 142 0.00 0.01 0.11 0.04 0.58 0.04 0.20 0.00 0.02 0.00 0.00 0.96 4.23   0
 45  98 143 0.00 0.03 0.02 0.34 0.06 0.47 0.01 0.07 0.00 0.00 0.00 0.95 4.23   0
 45  99 144 0.00 0.01 0.07 0.03 0.49 0.05 0.31 0.00 0.04 0.00 0.00 0.97 4.63   0
 45 100 145 0.00 0.03 0.01 0.21 0.10 0.51 0.02 0.11 0.00 0.01 0.00 0.95 4.61   0
 45 101 146 0.00 0.00 0.04 0.01 0.32 0.10 0.45 0.01 0.07 0.00 0.00 0.98 5.22   0
 45 102 147 0.00 0.02 0.01 0.13 0.03 0.48 0.08 0.21 0.01 0.03 0.00 0.97 5.25   0
 45 103 148 0.00 0.00 0.03 0.01 0.21 0.03 0.50 0.05 0.15 0.00 0.02 0.99 5.83   0
 45 104 149 0.00 0.01 0.01 0.05 0.02 0.38 0.03 0.39 0.03 0.07 0.01 0.99 6.04   0
 45 105 150 0.00 0.00 0.01 0.00 0.08 0.02 0.47 0.03 0.32 0.02 0.05 1.02 6.71   0
 45 106 151 0.00 0.00 0.00 0.03 0.01 0.18 0.04 0.48 0.03 0.19 0.04 1.02 6.98   0
 45 107 152 0.00 0.00 0.01 0.00 0.04 0.01 0.21 0.04 0.48 0.02 0.19 1.05 7.69   0
 45 108 153 0.00 0.00 0.00 0.01 0.01 0.08 0.02 0.33 0.04 0.39 0.12 1.05 7.93   0
 46  61 107 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  63 109 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  65 111 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  66 112 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  67 113 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  68 114 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  69 115 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  70 116 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  71 117 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  72 118 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  73 119 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  74 120 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  75 121 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  76 122 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00   1
 46  77 123 0.99 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.27 0.01   0
 46  78 124 0.98 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.28 0.02   0
 46  79 125 0.95 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.39 0.05   0
 46  80 126 0.96 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.36 0.04   0
 46  81 127 0.90 0.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.48 0.10   0
 46  82 128 0.91 0.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.63 0.09   0
 46  83 129 0.31 0.68 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.69 0.70   0
 46  84 130 0.13 0.84 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.38 0.90   0
 46  85 131 0.11 0.23 0.66 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.25 1.55   0
 46  86 132 0.08 0.36 0.48 0.08 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.19 1.56   0
 46  87 133 0.07 0.14 0.57 0.20 0.02 0.00 0.00 0.00 0.00 0.00 0.00 1.24 1.96   0
 46  88 134 0.05 0.23 0.41 0.30 0.01 0.00 0.00 0.00 0.00 0.00 0.00 1.12 1.99   0
 46  89 135 0.02 0.08 0.68 0.16 0.06 0.00 0.00 0.00 0.00 0.00 0.00 1.16 2.16   0
 46  90 136 0.01 0.26 0.44 0.27 0.02 0.00 0.00 0.00 0.00 0.00 0.00 1.02 2.03   0
 46  91 137 0.01 0.05 0.64 0.20 0.09 0.01 0.00 0.00 0.00 0.00 0.00 1.08 2.34   0
 46  92 138 0.01 0.26 0.36 0.33 0.03 0.01 0.00 0.00 0.00 0.00 0.00 0.95 2.14   0
 46  93 139 0.02 0.11 0.58 0.16 0.12 0.01 0.00 0.00 0.00 0.00 0.00 0.96 2.28   0
 46  94 140 0.01 0.22 0.31 0.41 0.03 0.02 0.00 0.00 0.00 0.00 0.00 0.90 2.29   0
 46  95 141 0.01 0.05 0.47 0.24 0.20 0.02 0.01 0.00 0.00 0.00 0.00 0.94 2.67   0
 46  96 142 0.01 0.20 0.26 0.44 0.05 0.04 0.00 0.00 0.00 0.00 0.00 0.84 2.44   0
 46  97 143 0.01 0.04 0.41 0.25 0.24 0.03 0.02 0.00 0.00 0.00 0.00 0.89 2.84   0
 46  98 144 0.01 0.14 0.29 0.44 0.06 0.06 0.00 0.00 0.00 0.00 0.00 0.86 2.58   0
 46  99 145 0.02 0.04 0.27 0.31 0.29 0.04 0.03 0.00 0.00 0.00 0.00 0.89 3.05   0
 46 100 146 0.00 0.11 0.16 0.53 0.12 0.07 0.01 0.00 0.00 0.00 0.00 0.87 2.91   0
 46 101 147 0.00 0.02 0.21 0.19 0.46 0.07 0.05 0.00 0.00 0.00 0.00 0.90 3.50   0
 46 102 148 0.00 0.05 0.10 0.47 0.18 0.16 0.03 0.01 0.00 0.00 0.00 0.90 3.43   0
 46 103 149 0.00 0.00 0.09 0.13 0.49 0.14 0.12 0.02 0.01 0.00 0.00 0.94 4.17   0
 46 104 150 0.00 0.03 0.01 0.31 0.22 0.32 0.05 0.05 0.01 0.00 0.00 0.90 4.19   0
 46 105 151 0.00 0.00 0.06 0.01 0.42 0.20 0.24 0.03 0.04 0.00 0.00 0.94 4.80   0
 46 106 152 0.00 0.02 0.00 0.16 0.07 0.49 0.12 0.11 0.02 0.01 0.00 0.94 4.97   0
 46 107 153 0.01 0.00 0.03 0.00 0.20 0.04 0.50 0.10 0.10 0.01 0.01 0.97 5.75   0
 46 108 154 0.00 0.01 0.00 0.07 0.01 0.41 0.09 0.31 0.05 0.04 0.01 0.95 5.88   0
